jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|rwidth:n,  modelParams|sensorParams|encoders|rpos:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|lwidth:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|lpos:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[20]:window=1000:field=lpos,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[20]:window=1000:field=lpos, 
1041,  12121,  completed,  eof,  2014-05-04 18:50:46,  2014-05-04 19:01:05,  619,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_515.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  13,  None,  2,  515,  28,  TemporalMultiStep,  0.1,  0.204875882315,  1.1657886839, 
1041,  12122,  completed,  eof,  2014-05-04 19:00:43,  2014-05-04 19:13:00,  737,  modelParams|clParams|alpha_0.0125483351845.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_74.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_105.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0962164530589,  28629,  None,  None,  0.0125483351845,  9,  12,  74,  2,  521,  105,  TemporalMultiStep,  0.0962164530589,  0.160215823739,  0.911663160086, 
1041,  12123,  completed,  killed,  2014-05-04 19:00:52,  2014-05-04 19:01:05,  13,  modelParams|sensorParams|encoders|rwidth:n_72.modelParams|clParams|alpha_0.00561631060434.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_514.modelParams|sensorParams|encoders|_classifierInput|n_57.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  1000,  72,  None,  0.00561631060434,  9,  13,  None,  2,  514,  57,  TemporalMultiStep,  0.1,  0.382419628768,  83.2733759064, 
1041,  12124,  completed,  eof,  2014-05-04 19:01:05,  2014-05-04 19:13:26,  741,  modelParams|clParams|alpha_0.0158633623834.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_87.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_126.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.093138238116,  28629,  None,  None,  0.0158633623834,  9,  12,  87,  2,  521,  126,  TemporalMultiStep,  0.093138238116,  0.17853443104,  1.01590005149, 
1041,  12125,  completed,  eof,  2014-05-04 19:01:05,  2014-05-04 19:13:05,  720,  modelParams|clParams|alpha_0.00975010906864.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_58.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_93.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0988027869714,  28629,  None,  None,  0.00975010906864,  9,  12,  58,  2,  521,  93,  TemporalMultiStep,  0.0988027869714,  0.154103154115,  0.876880729887, 
1041,  12126,  completed,  eof,  2014-05-04 19:01:06,  2014-05-04 19:13:25,  739,  modelParams|clParams|alpha_0.00990070154896.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_70.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.00990070154896,  9,  12,  70,  2,  521,  90,  TemporalMultiStep,  0.1,  0.153428724105,  0.873043075278, 
1041,  12127,  completed,  eof,  2014-05-04 19:13:00,  2014-05-04 19:24:48,  708,  modelParams|clParams|alpha_0.0088879877985.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_71.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0088879877985,  9,  12,  71,  2,  521,  77,  TemporalMultiStep,  0.1,  0.123434687986,  0.702370434375, 
1041,  12128,  completed,  eof,  2014-05-04 19:13:05,  2014-05-04 19:24:50,  705,  modelParams|clParams|alpha_0.0130224586715.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_93.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_94.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0994439109955,  28629,  None,  None,  0.0130224586715,  9,  12,  93,  2,  521,  94,  TemporalMultiStep,  0.0994439109955,  0.144577558094,  0.822678000296, 
1041,  12129,  completed,  eof,  2014-05-04 19:13:25,  2014-05-04 19:25:23,  718,  modelParams|clParams|alpha_0.0137015102261.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_92.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_106.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0983028454469,  28629,  None,  None,  0.0137015102261,  9,  12,  92,  2,  521,  106,  TemporalMultiStep,  0.0983028454469,  0.140203803196,  0.797790376095, 
1041,  12130,  completed,  eof,  2014-05-04 19:13:26,  2014-05-04 19:25:13,  707,  modelParams|clParams|alpha_0.0112269149821.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_80.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_91.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0992308202556,  28629,  None,  None,  0.0112269149821,  9,  12,  80,  2,  521,  91,  TemporalMultiStep,  0.0992308202556,  0.139462199181,  0.793570486675, 
1041,  12131,  completed,  eof,  2014-05-04 19:24:48,  2014-05-04 19:36:39,  711,  modelParams|clParams|alpha_0.00908509100104.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_71.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_79.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.00908509100104,  9,  12,  71,  2,  521,  79,  TemporalMultiStep,  0.1,  0.123675719628,  0.703741957259, 
1041,  12132,  completed,  eof,  2014-05-04 19:24:50,  2014-05-04 19:37:03,  733,  modelParams|clParams|alpha_0.0106731583904.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_83.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_81.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0106731583904,  9,  12,  83,  3,  521,  81,  TemporalMultiStep,  0.1,  0.147454436773,  0.839048070658, 
1041,  12133,  completed,  eof,  2014-05-04 19:25:14,  2014-05-04 19:36:55,  701,  modelParams|clParams|alpha_0.0102045469477.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_78.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_74.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0102045469477,  9,  12,  78,  2,  521,  74,  TemporalMultiStep,  0.1,  0.134950427803,  0.767897518449, 
1041,  12134,  completed,  eof,  2014-05-04 19:25:23,  2014-05-04 19:36:49,  686,  modelParams|clParams|alpha_0.0107903866409.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_83.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_84.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0996852324304,  28629,  None,  None,  0.0107903866409,  9,  12,  83,  2,  521,  84,  TemporalMultiStep,  0.0996852324304,  0.133901115959,  0.761926704024, 
1041,  12135,  completed,  killed,  2014-05-04 19:36:39,  2014-05-04 19:37:04,  25,  modelParams|clParams|alpha_0.00817326205078.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_71.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_70.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  1750,  None,  None,  0.00817326205078,  9,  12,  71,  2,  521,  70,  TemporalMultiStep,  0.1,  0.288117591112,  36.1635620333, 
1041,  12136,  completed,  killed,  2014-05-04 19:36:49,  2014-05-04 19:37:03,  14,  modelParams|clParams|alpha_0.00872153392204.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_71.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_74.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  1100,  None,  None,  0.00872153392204,  9,  12,  71,  2,  521,  74,  TemporalMultiStep,  0.1,  0.416252837603,  80.7680624234, 
1041,  12137,  completed,  killed,  2014-05-04 19:36:55,  2014-05-04 19:37:03,  8,  modelParams|clParams|alpha_0.00843365044196.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_68.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_71.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  550,  None,  None,  0.00843365044196,  9,  12,  68,  3,  521,  71,  TemporalMultiStep,  0.1,  0.359352236118,  84.4143412447, 
1041,  12138,  completed,  eof,  2014-05-04 19:37:03,  2014-05-04 19:39:36,  153,  modelParams|sensorParams|encoders|rwidth:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|lwidth:n_272.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  272,  None,  0.05005,  11,  14,  272,  3,  521,  275,  NontemporalMultiStep,  0.05015,  0.340823381804,  1.93935975882, 
1041,  12139,  completed,  eof,  2014-05-04 19:37:03,  2014-05-04 19:38:45,  102,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  22,  1,  521,  28,  NontemporalMultiStep,  0.1,  0.201090453774,  1.14424876564, 
1041,  12150,  completed,  eof,  2014-05-04 19:37:04,  2014-05-04 19:40:59,  235,  modelParams|sensorParams|encoders|rwidth:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|sensorParams|encoders|lwidth:n_521.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  521,  None,  0.1,  12,  16,  521,  5,  521,  521,  NontemporalMultiStep,  0.0003,  0.278362919542,  1.58394603577, 
1041,  12161,  completed,  eof,  2014-05-04 19:37:04,  2014-05-04 19:39:08,  124,  modelParams|sensorParams|encoders|rwidth:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_147.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_496.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  147,  None,  0.025075,  10,  13,  147,  2,  496,  151,  NontemporalMultiStep,  0.075075,  0.218881649516,  1.24548456966, 
1041,  12162,  completed,  eof,  2014-05-04 19:38:45,  2014-05-04 19:41:28,  163,  modelParams|sensorParams|encoders|rwidth:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|sensorParams|encoders|lwidth:n_396.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|lpos:n_496.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  396,  None,  0.075025,  11,  15,  396,  4,  496,  398,  NontemporalMultiStep,  0.025225,  0.333521850147,  1.89781244303, 
1041,  12163,  completed,  eof,  2014-05-04 19:39:08,  2014-05-04 19:40:53,  105,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.095015,  28629,  22,  None,  0.005095,  9,  12,  22,  1,  521,  53,  NontemporalMultiStep,  0.095015,  0.153824733426,  0.875296455129, 
1041,  12164,  completed,  eof,  2014-05-04 19:39:36,  2014-05-04 19:41:24,  108,  modelParams|sensorParams|encoders|rwidth:n_94.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_93.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_48.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  94,  None,  0.0106252494518,  9,  13,  93,  1,  521,  48,  NontemporalMultiStep,  0.1,  0.156869596595,  0.892622394063, 
1041,  12165,  completed,  eof,  2014-05-04 19:40:53,  2014-05-04 19:42:30,  97,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.00231209978071.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_70.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_512.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.00231209978071,  9,  12,  70,  1,  512,  28,  NontemporalMultiStep,  0.1,  0.221716925593,  1.26161791209, 
1041,  12166,  completed,  eof,  2014-05-04 19:40:59,  2014-05-04 19:42:43,  104,  modelParams|sensorParams|encoders|rwidth:n_92.modelParams|clParams|alpha_0.0205974739584.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_91.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_69.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  92,  None,  0.0205974739584,  9,  12,  91,  1,  521,  69,  NontemporalMultiStep,  0.1,  0.194286842143,  1.10553472396, 
1041,  12167,  completed,  eof,  2014-05-04 19:41:24,  2014-05-04 19:43:03,  99,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.00634375.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_59.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.09376875,  28629,  22,  None,  0.00634375,  9,  12,  22,  1,  521,  59,  NontemporalMultiStep,  0.09376875,  0.155694679617,  0.885936858892, 
1041,  12168,  completed,  eof,  2014-05-04 19:41:28,  2014-05-04 19:43:23,  115,  modelParams|sensorParams|encoders|rwidth:n_117.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_148.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0754817509523,  28629,  117,  None,  0.0001,  10,  12,  22,  2,  521,  148,  NontemporalMultiStep,  0.0754817509523,  0.140996774775,  0.802302558218, 
1041,  12169,  completed,  eof,  2014-05-04 19:42:31,  2014-05-04 19:44:14,  103,  modelParams|sensorParams|encoders|rwidth:n_68.modelParams|clParams|alpha_0.0178323492325.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_68.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_512.modelParams|sensorParams|encoders|_classifierInput|n_71.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  68,  None,  0.0178323492325,  9,  12,  68,  1,  512,  71,  NontemporalMultiStep,  0.1,  0.154083001882,  0.87676605926, 
1041,  12170,  completed,  eof,  2014-05-04 19:42:43,  2014-05-04 19:44:20,  97,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  22,  1,  521,  28,  NontemporalMultiStep,  0.1,  0.201090453774,  1.14424876564, 
1041,  12171,  completed,  eof,  2014-05-04 19:43:03,  2014-05-04 19:44:43,  100,  modelParams|sensorParams|encoders|rwidth:n_23.modelParams|clParams|alpha_0.00427479072318.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_31.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_520.modelParams|sensorParams|encoders|_classifierInput|n_55.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0947925052829,  28629,  23,  None,  0.00427479072318,  9,  12,  31,  1,  520,  55,  NontemporalMultiStep,  0.0947925052829,  0.154944618188,  0.881668844928, 
1041,  12172,  completed,  eof,  2014-05-04 19:43:23,  2014-05-04 19:45:00,  97,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_37.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  22,  1,  521,  37,  NontemporalMultiStep,  0.1,  0.158800687849,  0.903610726638, 
1041,  12173,  completed,  eof,  2014-05-04 19:44:14,  2014-05-04 19:46:14,  120,  modelParams|sensorParams|encoders|rwidth:n_141.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_177.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0693521886904,  28629,  141,  None,  0.0001,  10,  12,  22,  2,  521,  177,  NontemporalMultiStep,  0.0693521886904,  0.14022158218,  0.797891542416, 
1041,  12174,  completed,  eof,  2014-05-04 19:44:20,  2014-05-04 19:46:01,  101,  modelParams|sensorParams|encoders|rwidth:n_26.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_68.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0933003389096,  28629,  26,  None,  0.0001,  9,  12,  22,  1,  521,  68,  NontemporalMultiStep,  0.0933003389096,  0.152434232719,  0.867384201275, 
1041,  12175,  completed,  eof,  2014-05-04 19:44:43,  2014-05-04 19:46:40,  117,  modelParams|sensorParams|encoders|rwidth:n_97.modelParams|clParams|alpha_0.000819374395342.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_149.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0732294539015,  28629,  97,  None,  0.000819374395342,  10,  12,  22,  2,  521,  149,  NontemporalMultiStep,  0.0732294539015,  0.131513376698,  0.748339944183, 
1041,  12176,  completed,  eof,  2014-05-04 19:45:00,  2014-05-04 19:46:55,  115,  modelParams|sensorParams|encoders|rwidth:n_92.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_143.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0748593878764,  28629,  92,  None,  0.0001,  10,  12,  22,  2,  521,  143,  NontemporalMultiStep,  0.0748593878764,  0.140189795446,  0.797710668931, 
1041,  12177,  completed,  eof,  2014-05-04 19:46:01,  2014-05-04 19:47:59,  118,  modelParams|sensorParams|encoders|rwidth:n_100.modelParams|clParams|alpha_0.00105288763268.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_156.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0717897430605,  28629,  100,  None,  0.00105288763268,  10,  13,  22,  2,  521,  156,  NontemporalMultiStep,  0.0717897430605,  0.131029240841,  0.745585105024, 
1041,  12178,  completed,  eof,  2014-05-04 19:46:14,  2014-05-04 19:48:14,  120,  modelParams|sensorParams|encoders|rwidth:n_97.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_171.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0656345532712,  28629,  97,  None,  0.0001,  10,  12,  22,  2,  521,  171,  NontemporalMultiStep,  0.0656345532712,  0.144706588001,  0.823412208754, 
1041,  12179,  completed,  eof,  2014-05-04 19:46:40,  2014-05-04 19:48:38,  118,  modelParams|sensorParams|encoders|rwidth:n_111.modelParams|clParams|alpha_0.00043759810202.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_156.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.072176960914,  28629,  111,  None,  0.00043759810202,  10,  12,  22,  2,  521,  156,  NontemporalMultiStep,  0.072176960914,  0.133549725141,  0.759927213239, 
1041,  12180,  completed,  eof,  2014-05-04 19:46:55,  2014-05-04 19:48:50,  115,  modelParams|sensorParams|encoders|rwidth:n_73.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_150.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0690703213833,  28629,  73,  None,  0.0001,  11,  12,  22,  3,  521,  150,  NontemporalMultiStep,  0.0690703213833,  0.142957584898,  0.813459997672, 
1041,  12181,  completed,  eof,  2014-05-04 19:47:59,  2014-05-04 19:50:00,  121,  modelParams|sensorParams|encoders|rwidth:n_119.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_179.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0664767228827,  28629,  119,  None,  0.0001,  11,  13,  22,  3,  521,  179,  NontemporalMultiStep,  0.0664767228827,  0.141508014136,  0.805211622257, 
